college,signingBonus_diff,awareness_rating,shortRouteRunning_diff,press_diff,carrying_diff,strength_rating,catchInTraffic_rating,pursuit_rating,plyrAssetname,breakSack_diff,plyrPortrait_diff,catching_rating,spinMove_rating,acceleration_diff,breakTackle_diff,height,finesseMoves_rating,strength_diff,runBlock_rating,tackle_rating,runBlock_diff,kickPower_diff,zoneCoverage_rating,plyrBirthdate,awareness_diff,runningStyle_rating,totalSalary,trucking_rating,toughness_diff,hitPower_diff,tackle_diff,jukeMove_rating,playRecognition_rating,shortRouteRunning_rating,status,lastName,jerseyNum_diff,jerseyNum,breakSack_rating,passBlockFinesse_diff,jumping_rating,throwAccuracyDeep_diff,stamina_diff,throwAccuracyShort_diff,powerMoves_diff,throwOnTheRun_diff,zoneCoverage_diff,jukeMove_diff,speed_diff,release_rating,agility_diff,hitPower_rating,throwAccuracyMid_rating,kickAccuracy_rating,impactBlocking_diff,stamina_rating,plyrPortrait,kickPower_rating,throwUnderPressure_rating,team,signingBonus,height_diff,playAction_diff,throwUnderPressure_diff,changeOfDirection_diff,blockShedding_rating,fullNameForSearch,overall_rating,deepRouteRunning_diff,passBlockFinesse_rating,runBlockFinesse_diff,throwPower_rating,kickReturn_rating,leadBlock_rating,bCVision_rating,primaryKey_diff,mediumRouteRunning_diff,playAction_rating,totalSalary_diff,teamId_diff,leadBlock_diff,catchInTraffic_diff,mediumRouteRunning_rating,acceleration_rating,spinMove_diff,yearsPro_diff,spectacularCatch_rating,injury_rating,weight,playRecognition_diff,deepRouteRunning_rating,firstName,yearsPro,manCoverage_diff,catching_diff,throwAccuracyShort_rating,position,overall_diff,weight_diff,bCVision_diff,throwPower_diff,speed_rating,runBlockPower_rating,injury_diff,toughness_rating,throwOnTheRun_rating,jumping_diff,spectacularCatch_diff,manCoverage_rating,stiffArm_rating,throwAccuracyMid_diff,trucking_diff,passBlock_diff,powerMoves_rating,iteration,stiffArm_diff,passBlockPower_rating,impactBlocking_rating,carrying_rating,breakTackle_rating,plyrHandedness,kickReturn_diff,passBlock_rating,changeOfDirection_rating,press_rating,passBlockPower_diff,pursuit_diff,release_diff,throwAccuracyDeep_rating,age_diff,archetype,runBlockPower_diff,runBlockFinesse_rating,finesseMoves_diff,blockShedding_diff,kickAccuracy_diff,teamId,agility_rating,age,primaryKey
Tennessee,0.0,67,0.0,0.0,0.0,86,55,83,TaylorDarrell_21134,0.0,0.0,59,36,0.0,0.0,76,77,0.0,45,76,0.0,0.0,58,3/24/97,0.0,Long Stride Loose,3860000,31,0.0,0.0,0.0,43,62,45,published,Taylor,0.0,52,12,0.0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,79,6,13,0.0,81,607,18,18,Seahawks,2900000,0.0,0.0,0.0,0.0,67,Darrell Taylor,73,0.0,45,0.0,31,45,24,47,0.0,0.0,6,0.0,0.0,0.0,0.0,41,86,0.0,0.0,52,88,267,0.0,34,Darrell,1,0.0,0.0,6,LOLB,0.0,0.0,0.0,0.0,83,45,0.0,84,6,0.0,0.0,51,43,0.0,0.0,0.0,73,week-12,0.0,45,83,62,25,Right,0.0,45,65,53,0.0,0.0,0.0,6,0.0,OLB_SpeedRusher,0.0,45,0.0,0.0,0.0,28,75,24,21134
Illinois,0.0,82,0.0,0.0,0.0,91,15,41,GreenKendrick_21550,0.0,0.0,23,10,0.0,0.0,74,24,0.0,74,48,0.0,0.0,12,12/22/98,0.0,Long Stride Default,3960000,25,0.0,0.0,0.0,10,26,10,published,Green,0.0,53,12,0.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,33,6,11,0.0,83,718,11,11,Steelers,910000,0.0,0.0,0.0,0.0,48,Kendrick Green,73,0.0,71,0.0,25,10,88,13,0.0,0.0,6,0.0,0.0,0.0,0.0,5,84,0.0,0.0,16,94,315,0.0,5,Kendrick,0,0.0,0.0,6,C,0.0,0.0,0.0,0.0,76,72,0.0,80,6,0.0,0.0,12,12,0.0,0.0,0.0,45,week-12,0.0,69,91,29,9,Right,0.0,70,58,10,0.0,0.0,0.0,6,0.0,C_Agile,0.0,76,0.0,0.0,0.0,29,58,22,21550
UCF,0.0,78,0.0,0.0,0.0,76,78,26,AkinsJordan_13327,0.0,0.0,82,70,0.0,0.0,76,20,0.0,58,28,0.0,0.0,14,4/19/92,0.0,Default Stride Loose,3960000,70,0.0,0.0,0.0,73,15,68,published,Akins,0.0,88,29,0.0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,0.0,15,27,12,0.0,83,8796,18,22,Texans,760000,0.0,0.0,0.0,0.0,25,Jordan Akins,73,0.0,54,0.0,45,56,64,73,0.0,0.0,15,0.0,0.0,0.0,0.0,66,87,0.0,0.0,77,84,243,0.0,66,Jordan,3,0.0,0.0,36,TE,0.0,0.0,0.0,0.0,83,59,0.0,80,30,0.0,0.0,12,71,0.0,0.0,0.0,20,week-12,0.0,56,67,70,71,Right,0.0,56,72,10,0.0,0.0,0.0,22,0.0,TE_VerticalThreat,0.0,57,0.0,0.0,0.0,32,74,29,13327
E. Illinois,0.0,73,0.0,0.0,0.0,72,36,81,GrugierHillKamu_17852,0.0,0.0,65,57,0.0,0.0,74,58,0.0,34,79,0.0,0.0,69,5/16/94,0.0,Default,1470000,53,0.0,0.0,0.0,66,75,20,published,Grugier-Hill,0.0,51,12,0.0,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,81,6,52,0.0,87,8029,85,10,Texans,1000000,0.0,0.0,0.0,0.0,72,Kamu Grugier-Hill,73,0.0,45,0.0,29,35,15,69,0.0,0.0,6,0.0,0.0,0.0,0.0,10,91,0.0,0.0,39,92,230,0.0,6,Kamu,5,0.0,0.0,6,LOLB,0.0,0.0,0.0,0.0,88,45,0.0,92,6,0.0,0.0,66,58,0.0,0.0,0.0,52,week-12,0.0,45,75,66,29,Right,0.0,23,76,65,0.0,0.0,0.0,6,0.0,OLB_RunStopper,0.0,45,0.0,0.0,0.0,32,88,27,17852
Temple,0.0,73,0.0,0.0,0.0,77,30,78,MartinJacob_13463,0.0,0.0,48,27,0.0,0.0,74,76,0.0,45,75,0.0,0.0,43,12/11/95,4.0,Long Stride Loose,2460000,34,0.0,0.0,0.0,37,70,15,published,Martin,0.0,54,12,0.0,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,78,6,11,0.0,76,9343,17,10,Texans,40000,0.0,0.0,0.0,0.0,67,Jacob Martin,73,0.0,45,0.0,23,10,17,34,0.0,0.0,6,0.0,0.0,0.0,0.0,5,85,0.0,0.0,28,90,242,4.0,5,Jacob,3,0.0,0.0,6,LE,1.0,0.0,0.0,0.0,86,45,0.0,84,6,0.0,0.0,38,34,0.0,0.0,0.0,61,week-12,0.0,45,66,50,22,Right,0.0,45,72,31,0.0,0.0,0.0,6,0.0,DE_SmallerSpeedRusher,0.0,45,0.0,0.0,0.0,32,82,25,13463
Minnesota,0.0,77,0.0,0.0,0.0,63,58,67,MurrayEric_17713,0.0,0.0,62,65,0.0,0.0,71,44,0.0,15,69,0.0,0.0,70,1/7/94,0.0,Default,7500000,26,0.0,0.0,-1.0,68,75,26,published,Murray,0.0,23,10,0.0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27,0.0,70,6,17,0.0,90,8157,18,14,Texans,10390000,0.0,0.0,0.0,0.0,44,Eric Murray,73,0.0,34,0.0,27,60,15,66,0.0,0.0,6,0.0,0.0,0.0,0.0,16,91,0.0,0.0,67,91,199,0.0,11,Eric,5,0.0,0.0,6,SS,0.0,0.0,0.0,0.0,89,33,0.0,84,6,0.0,0.0,67,29,0.0,0.0,0.0,38,week-12,0.0,33,60,58,45,Right,0.0,10,81,76,0.0,0.0,0.0,6,0.0,S_Hybrid,0.0,34,0.0,0.0,0.0,32,84,27,17713
Virginia Tech,0.0,76,0.0,0.0,0.0,89,25,25,DarrisawChristian_21534,0.0,0.0,26,10,0.0,0.0,77,16,0.0,77,29,0.0,0.0,13,6/2/99,0.0,Default Stride Awkward,6280000,33,0.0,0.0,0.0,10,15,15,published,Darrisaw,0.0,71,12,0.0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,33,6,13,0.0,84,773,17,10,Vikings,7070000,0.0,0.0,0.0,0.0,34,Christian Darrisaw,73,0.0,70,0.0,13,10,83,15,0.0,0.0,6,0.0,0.0,0.0,0.0,5,77,0.0,0.0,15,90,314,0.0,5,Christian,0,0.0,0.0,6,LT,0.0,0.0,0.0,0.0,70,80,0.0,83,6,0.0,0.0,12,20,0.0,0.0,0.0,21,week-12,0.0,73,80,25,8,Right,0.0,71,43,10,0.0,0.0,0.0,6,0.0,OT_Power,0.0,74,0.0,0.0,0.0,31,67,22,21534
Eastern Wash.,0.0,70,0.0,0.0,0.0,83,42,78,EbukamSamson_12834,0.0,0.0,52,48,0.0,0.0,75,72,0.0,45,81,0.0,0.0,61,5/9/95,0.0,Long Stride Loose,7000000,52,0.0,0.0,0.0,57,67,23,published,Ebukam,0.0,56,12,0.0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,83,6,20,0.0,79,9177,20,15,49ers,5000000,0.0,0.0,0.0,0.0,69,Samson Ebukam,73,0.0,45,0.0,25,10,21,46,0.0,0.0,6,0.0,0.0,0.0,0.0,13,89,0.0,0.0,43,92,245,0.0,7,Samson,4,0.0,0.0,6,RE,0.0,0.0,0.0,0.0,85,45,0.0,87,6,0.0,0.0,48,35,0.0,0.0,0.0,59,week-12,0.0,45,81,41,26,Right,0.0,45,69,36,0.0,0.0,0.0,6,0.0,DE_SmallerSpeedRusher,0.0,45,0.0,0.0,0.0,15,82,26,12834
North Dakota St.,0.0,62,0.0,0.0,0.0,71,31,54,LanceTrey_21555,0.0,0.0,51,73,0.0,0.0,76,22,0.0,27,52,0.0,0.0,40,5/9/00,0.0,Default,11940000,72,0.0,0.0,0.0,77,34,27,published,Lance,0.0,5,79,0.0,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,50,79,18,0.0,84,1368,29,78,49ers,22160000,0.0,0.0,0.0,0.0,38,Trey Lance,73,0.0,17,0.0,91,43,26,87,0.0,0.0,85,0.0,0.0,0.0,0.0,18,90,0.0,0.0,36,89,224,0.0,14,Trey,0,0.0,0.0,85,QB,0.0,0.0,0.0,0.0,87,18,0.0,89,83,0.0,0.0,32,63,0.0,0.0,0.0,20,week-12,0.0,15,37,68,77,Right,0.0,18,85,32,0.0,0.0,0.0,79,0.0,QB_Scrambler,0.0,15,0.0,0.0,0.0,15,87,21,21555
Michigan,0.0,75,0.0,0.0,0.0,66,86,37,PeoplesJonesDonovan_20934,0.0,0.0,86,69,0.0,0.0,74,10,0.0,53,32,0.0,0.0,24,2/19/99,0.0,Long Stride Loose,3300000,62,0.0,0.0,0.0,75,23,74,published,Peoples-Jones,0.0,11,21,0.0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,0.0,33,15,16,0.0,83,514,18,19,Browns,190000,0.0,0.0,0.0,0.0,37,Donovan Peoples-Jones,73,0.0,15,0.0,33,79,30,74,0.0,0.0,19,0.0,0.0,0.0,0.0,72,89,0.0,0.0,86,87,212,0.0,70,Donovan,1,0.0,0.0,20,WR,0.0,0.0,0.0,0.0,90,32,0.0,79,25,0.0,0.0,19,54,0.0,0.0,0.0,10,week-12,0.0,20,50,74,75,Right,0.0,36,83,23,0.0,0.0,0.0,10,0.0,WR_Physical,0.0,30,0.0,0.0,0.0,5,85,22,20934
USC,0.0,77,0.0,0.0,0.0,73,33,83,SmithMalcolm_10958,0.0,0.0,70,65,0.0,0.0,72,57,0.0,45,83,0.0,0.0,69,7/5/89,0.0,Default,500000,40,0.0,0.0,0.0,57,78,15,published,Smith,0.0,56,12,0.0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,77,6,20,0.0,77,5606,20,11,Browns,490000,0.0,0.0,0.0,0.0,75,Malcolm Smith,73,0.0,45,0.0,27,11,23,39,0.0,0.0,6,0.0,0.0,0.0,0.0,7,84,0.0,0.0,35,85,225,0.0,2,Malcolm,10,0.0,0.0,6,MLB,0.0,0.0,0.0,0.0,82,45,0.0,75,6,0.0,0.0,58,35,0.0,0.0,0.0,46,week-12,0.0,45,79,39,49,Right,0.0,45,70,51,0.0,0.0,0.0,6,0.0,MLB_RunStopper,0.0,45,0.0,0.0,0.0,5,77,32,10958
SMU,0.0,90,0.0,0.0,0.0,85,10,30,BeachumKelvin_11673,0.0,0.0,42,25,0.0,0.0,75,30,0.0,74,45,0.0,0.0,25,6/8/89,0.0,Long Stride Awkward,2170000,24,0.0,0.0,0.0,20,15,10,published,Beachum Jr,0.0,68,12,0.0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,25,6,17,0.0,81,5038,12,14,Cardinals,1830000,0.0,0.0,0.0,0.0,40,Kelvin Beachum Jr,73,0.0,79,0.0,12,10,82,15,0.0,0.0,6,0.0,0.0,0.0,0.0,5,76,0.0,0.0,15,95,308,0.0,5,Kelvin,9,0.0,0.0,6,RT,0.0,0.0,0.0,0.0,56,71,0.0,71,6,0.0,0.0,15,17,0.0,0.0,0.0,30,week-12,0.0,75,81,30,12,Right,0.0,77,47,10,0.0,0.0,0.0,6,0.0,OT_Agile,0.0,77,0.0,0.0,0.0,7,59,32,11673
Florida,0.0,58,0.0,0.0,0.0,43,15,23,TownsendTommy_21175,0.0,0.0,20,10,0.0,0.0,73,10,0.0,14,35,0.0,0.0,24,11/12/96,0.0,Default Stride Awkward,2290000,10,0.0,0.0,0.0,10,28,15,published,Townsend,0.0,5,19,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,12,41,77,0.0,87,620,93,16,Chiefs,0,0.0,0.0,0.0,0.0,32,Tommy Townsend,73,0.0,11,0.0,58,10,14,10,0.0,0.0,20,0.0,0.0,0.0,0.0,15,87,0.0,0.0,15,81,191,0.0,15,Tommy,1,0.0,0.0,49,P,0.0,0.0,0.0,0.0,81,14,0.0,58,20,0.0,0.0,16,10,0.0,0.0,0.0,10,week-12,0.0,11,14,40,12,Right,0.0,11,60,10,0.0,0.0,0.0,33,0.0,KP_Power,0.0,14,0.0,0.0,0.0,9,67,24,21175
Purdue,0.0,76,0.0,0.0,0.0,84,15,82,KerriganRyan_10695,0.0,0.0,62,10,0.0,0.0,76,66,0.0,45,79,0.0,0.0,55,8/16/88,0.0,Long Stride Loose,1070000,25,0.0,0.0,0.0,10,72,15,published,Kerrigan,0.0,90,12,0.0,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,87,6,30,0.0,88,4410,35,13,Eagles,1430000,0.0,0.0,0.0,0.0,69,Ryan Kerrigan,73,0.0,45,0.0,37,10,28,10,0.0,0.0,6,0.0,0.0,0.0,0.0,5,85,0.0,0.0,15,98,265,0.0,5,Ryan,10,0.0,0.0,6,LE,0.0,0.0,0.0,0.0,78,45,0.0,85,6,0.0,0.0,45,10,0.0,0.0,0.0,74,week-12,0.0,45,88,45,10,Right,0.0,45,64,20,0.0,0.0,0.0,6,0.0,DE_PowerRusher,0.0,45,0.0,-2.0,0.0,13,77,33,10695
UCF,0.0,72,0.0,0.0,0.0,58,65,72,GrantRichie_21669,0.0,0.0,73,68,0.0,0.0,72,55,0.0,35,73,0.0,0.0,74,11/9/97,0.0,Short Stride Loose,4910000,35,0.0,0.0,0.0,72,71,37,published,Grant,0.0,27,15,0.0,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,85,12,16,0.0,93,1208,19,12,Falcons,3360000,0.0,0.0,0.0,0.0,60,Richie Grant,73,0.0,35,0.0,23,62,41,73,0.0,0.0,11,0.0,0.0,0.0,0.0,35,92,0.0,0.0,66,91,197,0.0,34,Richie,0,0.0,0.0,12,FS,0.0,0.0,0.0,0.0,87,35,0.0,90,14,0.0,0.0,65,44,0.0,0.0,0.0,43,week-12,0.0,35,62,65,53,Right,0.0,35,82,62,0.0,0.0,0.0,11,0.0,S_Zone,0.0,35,0.0,0.0,0.0,14,89,23,21669
Mississippi St.,0.0,59,0.0,0.0,0.0,56,15,40,CookeLogan_13484,0.0,0.0,39,10,0.0,0.0,77,10,0.0,21,33,0.0,0.0,16,7/28/95,0.0,Default Stride Loose,9920000,17,0.0,0.0,0.0,14,16,15,published,Cooke,0.0,9,25,0.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,25,20,74,0.0,86,9331,92,18,Jaguars,3020000,0.0,0.0,0.0,0.0,26,Logan Cooke,73,0.0,21,0.0,43,10,17,16,0.0,0.0,17,0.0,0.0,0.0,0.0,15,72,0.0,0.0,15,87,230,0.0,15,Logan,3,0.0,0.0,26,P,0.0,0.0,0.0,0.0,67,21,0.0,71,19,0.0,0.0,13,19,0.0,0.0,0.0,10,week-12,0.0,21,24,41,20,Right,0.0,21,47,10,0.0,0.0,0.0,16,0.0,KP_Power,0.0,21,0.0,0.0,0.0,17,52,26,13484
Alabama,0.0,83,0.0,0.0,0.0,85,15,19,BozemanBradley_13133,0.0,0.0,12,10,0.0,0.0,77,10,0.0,77,20,0.0,0.0,11,11/24/94,0.0,Long Stride Awkward,3890000,10,0.0,0.0,0.0,10,10,10,published,Bozeman,0.0,77,12,0.0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,12,6,16,0.0,82,9327,19,12,Ravens,120000,0.0,0.0,0.0,0.0,15,Bradley Bozeman,73,0.0,71,0.0,17,10,82,10,0.0,0.0,6,0.0,0.0,0.0,0.0,5,73,0.0,0.0,10,95,325,0.0,5,Bradley,3,0.0,0.0,6,C,0.0,0.0,0.0,0.0,57,79,0.0,89,6,0.0,0.0,10,10,0.0,0.0,0.0,10,week-12,0.0,75,83,20,14,Right,0.0,73,38,10,0.0,0.0,0.0,6,0.0,C_Power,0.0,73,0.0,0.0,0.0,25,55,26,13133
Rutgers,0.0,77,0.0,0.0,0.0,61,45,71,AustinBlessuan_20700,0.0,0.0,66,62,0.0,0.0,73,30,0.0,35,55,0.0,0.0,75,7/19/96,0.0,Long Stride Loose,850000,24,0.0,0.0,0.0,67,75,40,published,Austin,0.0,36,38,0.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,57,28,24,0.0,88,9372,21,26,Seahawks,0,0.0,0.0,0.0,0.0,50,Blessuan Austin,73,0.0,35,0.0,41,50,13,60,0.0,0.0,17,0.0,0.0,0.0,0.0,36,89,0.0,0.0,64,78,195,0.0,28,Blessuan,2,0.0,0.0,35,CB,0.0,0.0,0.0,0.0,90,35,0.0,81,31,0.0,0.0,73,25,0.0,0.0,0.0,27,week-12,0.0,35,50,60,50,Right,0.0,35,86,76,0.0,0.0,0.0,22,0.0,CB_MantoMan,0.0,35,0.0,0.0,0.0,28,85,25,20700
Marist,0.0,57,0.0,0.0,0.0,43,10,28,MyersJason_2772,0.0,0.0,30,23,0.0,0.0,70,10,0.0,20,20,0.0,-1.0,25,5/12/91,-3.0,Default Stride Awkward,8950000,15,0.0,0.0,0.0,14,15,10,published,Myers,0.0,5,13,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,12,30,78,0.0,80,7773,96,13,Seahawks,6500000,0.0,0.0,0.0,0.0,10,Jason Myers,73,0.0,15,0.0,45,10,15,19,0.0,0.0,20,0.0,0.0,0.0,0.0,10,71,0.0,0.0,12,85,190,0.0,10,Jason,6,0.0,0.0,35,K,-3.0,0.0,0.0,0.0,69,15,0.0,50,20,0.0,0.0,10,16,0.0,0.0,0.0,10,week-12,0.0,15,15,34,12,Right,0.0,20,45,10,0.0,0.0,0.0,25,0.0,KP_Power,0.0,15,0.0,0.0,-5.0,28,47,30,2772
Kentucky,0.0,80,0.0,0.0,0.0,74,51,37,SnellJrBenny_20494,0.0,0.0,65,77,0.0,0.0,70,10,0.0,41,37,0.0,0.0,21,2/26/98,0.0,Default,2520000,86,0.0,0.0,0.0,82,24,60,published,Snell,0.0,24,28,0.0,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,32,27,22,0.0,90,9638,20,18,Steelers,700000,0.0,0.0,0.0,0.0,34,Benny Snell,73,0.0,37,0.0,32,75,44,82,0.0,0.0,16,0.0,0.0,0.0,0.0,53,87,0.0,0.0,49,95,224,0.0,40,Benny,2,0.0,0.0,34,HB,0.0,0.0,0.0,0.0,85,32,0.0,89,27,0.0,0.0,14,81,0.0,0.0,0.0,14,week-12,0.0,40,44,90,81,Right,0.0,55,82,19,0.0,0.0,0.0,19,0.0,HB_PowerBack,0.0,26,0.0,0.0,0.0,29,83,23,20494
Clemson,0.0,76,0.0,0.0,0.0,57,44,67,BreelandBashaud_10836,0.0,0.0,73,66,0.0,0.0,71,45,0.0,35,58,0.0,0.0,75,1/30/92,-1.0,Short Stride Loose,650000,30,0.0,0.0,-1.0,70,75,10,published,Breeland,0.0,21,10,0.0,85,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,20,0.0,68,6,17,0.0,93,6358,22,10,Vikings,2080000,0.0,0.0,0.0,0.0,48,Bashaud Breeland,73,0.0,35,0.0,20,77,19,65,0.0,0.0,6,0.0,0.0,0.0,0.0,10,91,0.0,0.0,61,89,195,0.0,10,Bashaud,7,-2.0,0.0,6,CB,-1.0,0.0,0.0,0.0,88,35,0.0,69,6,0.0,0.0,72,35,0.0,0.0,0.0,40,week-12,0.0,35,49,59,44,Right,0.0,35,83,78,0.0,0.0,0.0,6,0.0,CB_MantoMan,0.0,35,0.0,0.0,0.0,31,85,29,10836
Illinois,0.0,78,0.0,0.0,0.0,59,50,77,WilsonSrTavon_11649,0.0,0.0,65,66,0.0,0.0,72,59,0.0,35,71,0.0,0.0,73,3/19/90,0.0,Default Stride Awkward,900000,47,0.0,0.0,0.0,70,80,30,published,Wilson,0.0,32,15,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,69,10,15,0.0,92,6173,20,16,49ers,0,0.0,0.0,0.0,0.0,61,Tavon Wilson,73,0.0,35,0.0,30,35,17,60,0.0,0.0,15,0.0,0.0,0.0,0.0,20,86,0.0,0.0,55,85,212,0.0,15,Tavon,9,0.0,0.0,15,SS,0.0,0.0,0.0,0.0,84,35,0.0,87,15,0.0,0.0,74,38,0.0,0.0,0.0,46,week-12,0.0,35,62,66,40,Right,0.0,35,80,75,0.0,0.0,0.0,10,0.0,S_Hybrid,0.0,35,0.0,0.0,0.0,15,83,31,11649
Virginia Tech,0.0,73,0.0,0.0,0.0,73,47,35,HerbertKhalil_21628,0.0,0.0,66,74,0.0,0.0,69,10,0.0,35,31,0.0,0.0,17,4/21/98,0.0,Short Stride High and Tight,3490000,78,0.0,0.0,0.0,82,15,59,published,Herbert,0.0,24,22,0.0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,24,16,12,0.0,81,1245,18,17,Bears,120000,0.0,0.0,0.0,0.0,28,Khalil Herbert,73,0.0,33,0.0,37,83,32,80,0.0,0.0,16,0.0,0.0,0.0,0.0,53,88,0.0,0.0,45,84,212,0.0,45,Khalil,0,0.0,0.0,22,HB,0.0,0.0,0.0,0.0,89,19,0.0,77,17,0.0,0.0,10,76,0.0,0.0,0.0,10,week-12,0.0,36,35,93,77,Right,0.0,54,82,14,0.0,0.0,0.0,12,0.0,HB_ElusiveBack,0.0,26,0.0,0.0,0.0,1,87,23,21628
Florida,0.0,69,0.0,0.0,0.0,63,55,74,HargreavesIIIVernon_17546,0.0,0.0,75,71,0.0,0.0,70,41,0.0,14,66,0.0,0.0,69,6/3/95,0.0,Short Stride Default,650000,29,0.0,0.0,0.0,82,70,26,published,Hargreaves III,0.0,29,16,0.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,54,6,17,0.0,91,8036,18,11,Bengals,560000,0.0,0.0,0.0,0.0,53,Vernon Hargreaves III,73,0.0,34,0.0,27,76,19,73,0.0,0.0,6,0.0,0.0,0.0,0.0,16,90,0.0,0.0,61,84,205,0.0,11,Vernon,5,0.0,0.0,6,CB,0.0,0.0,0.0,0.0,88,33,0.0,83,6,0.0,0.0,73,33,0.0,0.0,0.0,35,week-12,0.0,33,49,70,71,Right,0.0,10,89,76,0.0,0.0,0.0,6,0.0,CB_Slot,0.0,34,0.0,0.0,0.0,2,91,26,17546
Ferris State,0.0,74,0.0,0.0,0.0,90,18,77,ZimmerJustin_13847,0.0,0.0,33,17,0.0,0.0,75,69,0.0,45,79,0.0,0.0,29,10/23/92,0.0,Default Stride Awkward,920000,41,0.0,0.0,0.0,24,74,15,published,Zimmer,0.0,61,12,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,76,6,12,0.0,72,9356,14,10,Bills,0,0.0,0.0,0.0,0.0,71,Justin Zimmer,73,0.0,45,0.0,19,10,35,28,0.0,0.0,6,0.0,0.0,0.0,0.0,7,84,0.0,0.0,20,90,300,0.0,3,Justin,3,0.0,0.0,6,DT,0.0,0.0,0.0,0.0,74,45,0.0,86,6,0.0,0.0,22,33,0.0,0.0,0.0,75,week-12,0.0,45,83,28,19,Right,0.0,45,65,18,0.0,0.0,0.0,6,0.0,DT_RunStopper,0.0,45,0.0,0.0,0.0,3,79,28,13847
Kentucky,0.0,73,0.0,0.0,0.0,88,35,81,PetersCorey_9878,0.0,0.0,39,10,0.0,0.0,75,52,0.0,45,85,0.0,0.0,37,6/8/88,0.0,Default Stride Awkward,850000,20,0.0,0.0,0.0,10,75,15,published,Peters,0.0,98,12,0.0,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,72,6,6,0.0,70,2388,8,14,Cardinals,130000,0.0,0.0,0.0,0.0,72,Corey Peters,73,0.0,45,0.0,10,10,34,10,0.0,0.0,6,0.0,0.0,0.0,0.0,7,81,0.0,0.0,37,88,335,0.0,3,Corey,11,0.0,0.0,6,DT,0.0,0.0,0.0,0.0,68,45,0.0,75,6,0.0,0.0,20,10,0.0,0.0,0.0,73,week-12,0.0,45,84,40,10,Right,0.0,45,57,10,0.0,0.0,0.0,6,0.0,DT_RunStopper,0.0,45,0.0,0.0,0.0,7,68,33,9878
LSU,0.0,82,0.0,0.0,0.0,77,58,41,WilliamsDarrel_13337,0.0,0.0,70,72,0.0,0.0,72,11,0.0,47,36,0.0,0.0,20,4/15/95,1.0,Default,720000,82,0.0,0.0,0.0,79,18,62,published,Williams,0.0,31,26,0.0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,38,15,12,0.0,85,9118,17,17,Chiefs,880000,0.0,0.0,0.0,0.0,34,Darrel Williams,73,0.0,36,0.0,25,50,53,79,0.0,0.0,16,0.0,0.0,0.0,0.0,56,89,0.0,0.0,56,88,224,0.0,50,Darrel,3,0.0,0.0,20,HB,0.0,0.0,0.0,0.0,87,38,0.0,84,23,0.0,0.0,10,80,0.0,0.0,0.0,16,week-12,0.0,39,48,94,77,Right,0.0,58,84,12,0.0,0.0,0.0,10,0.0,HB_PowerBack,0.0,35,0.0,0.0,0.0,9,78,26,13337
